id	image	3D viewer	name	category	super-category	wnsynsetkey	foundIn	hasMultipleObjects	support
defe405f45ef55bfc876b2d25b30762478d9a819		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.defe405f45ef55bfc876b2d25b30762478d9a819	Laurel Night Stand - Walnut	table	support_furniture	nightstand.n.01	bedroom	FALSE	
df0294d1d608ecb3d5caa16d901a41acf0215969		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df0294d1d608ecb3d5caa16d901a41acf0215969	Mia Entertainment Unit by Brosa	table	support_furniture	tv_stand.n.01	living room	FALSE	
df0b84e7d00c96fe62e3bb814df31567796c61cb		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df0b84e7d00c96fe62e3bb814df31567796c61cb	Pink tulip row plant	potted_plant	plant	pot_plant.n.01	living room	FALSE	
df1143314811ca2cdd583753344b3365693e574c		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df1143314811ca2cdd583753344b3365693e574c	Small White Bisque Candlestick			candle.n.01,candlestick.n.01		FALSE	
df1b35b83e9be8e408971f2afc6c836387c8df95		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df1b35b83e9be8e408971f2afc6c836387c8df95	Me Mirror	mirror	mirror	table_mirror.n.01	bedroom	FALSE	
df21f89b4559be781d3f70f41832c90ed035d0ef		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df21f89b4559be781d3f70f41832c90ed035d0ef	Blaine Coffee Table	table	support_furniture	coffee_table.n.01	living room	FALSE	
df2bb6e9b40f141a109b14313a357d9e4fd62624		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df2bb6e9b40f141a109b14313a357d9e4fd62624	Retro Colanderbr Red			strainer.n.01	kitchen	FALSE	
df2e4c4fe307ad310fc5b5d093b44cca049aa043		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df2e4c4fe307ad310fc5b5d093b44cca049aa043	Barkruk rotan, Natural	stool	seating_furniture	bar_stool.n.01	dining room	FALSE	
df2f4535ea83e1cc7e96677f71b99f22f21aef04		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df2f4535ea83e1cc7e96677f71b99f22f21aef04	Capizone Floor Lamp	floor_lamp	lighting	floor_lamp.n.01		FALSE	
df2fe25e7cff70c579c26846f310e5bde241847f		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df2fe25e7cff70c579c26846f310e5bde241847f	Double-industrial lamp	ceiling_lamp	lighting	ceiling_lamp.n.01		FALSE	top
df3ba3caf8c1321195b13e23ee8642b09d1a9323		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df3ba3caf8c1321195b13e23ee8642b09d1a9323	The Water Hyacinth Laundry Bin			hamper.n.02	bathroom	FALSE	
df3fb250b2b43074ac6f90f8d570bf9bbcfd201f		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df3fb250b2b43074ac6f90f8d570bf9bbcfd201f	Casablanca Triple Wall Mirror	mirror	mirror	table_mirror.n.01	bedroom	FALSE	
df43875279fa8ba60adf1cfec4e5fbc7f353525e		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df43875279fa8ba60adf1cfec4e5fbc7f353525e	Dustin Nightstand	table	support_furniture	nightstand.n.01	bedroom	FALSE	
df442f882b2418f21617712b6fd5989cbd8e54a5		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df442f882b2418f21617712b6fd5989cbd8e54a5	Aquazuro onderkast Avanti 58cm, zwart eiken	cabinet	storage_furniture	sink_cabinet.n.01	bathroom	FALSE	
df46b2a0ab60e373d6cd05ebc0821b4eb23cf43f		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df46b2a0ab60e373d6cd05ebc0821b4eb23cf43f	Jett Leather Desk Chair 	chair	seating_furniture	swivel_chair.n.01	office	FALSE	
df4c4aab0fce2f22206379976df8cc3a758a44c7		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df4c4aab0fce2f22206379976df8cc3a758a44c7	The Fifties Diner	chair	seating_furniture	chair.n.01		FALSE	
df4db6abfa9250164ee856f137ebae9f34cff325		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df4db6abfa9250164ee856f137ebae9f34cff325	Santino 4 Door Sideboard			buffet.n.01	living room,dining room	FALSE	
df615ed9fbef2a06dba3bbb1719714d82a4e2b5a		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df615ed9fbef2a06dba3bbb1719714d82a4e2b5a	Band Saw					FALSE	
df627574b5a2c413296b2765f6889e25012a3ec5		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df627574b5a2c413296b2765f6889e25012a3ec5	ElSanto Jiffy by DANTE	chair	seating_furniture	chair.n.01		FALSE	
df62d7e394181a9529004fe07e714eb42312bd17		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df62d7e394181a9529004fe07e714eb42312bd17	Carpet/tapis	carpet	floor_covering	rug.n.01		FALSE	
df66d6d6858bd4c1c7a5965e54e60e7407365bdc		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df66d6d6858bd4c1c7a5965e54e60e7407365bdc	Rhys Table Lamp, Antique Nickel	table_lamp	lighting	table_lamp.n.01		FALSE	
df6960b5657a790d75c26b29d29b081a5bfc1cbc		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df6960b5657a790d75c26b29d29b081a5bfc1cbc	Mategot trolley			serving_cart.n.01	living room	FALSE	
df6b8690a51f7979a5f533e31ffb69ad4fe41923		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df6b8690a51f7979a5f533e31ffb69ad4fe41923	Artist's Tools Tray	tray	tray	cafeteria_tray.n.01	kitchen,dining room	FALSE	
df7b1008225b105b1cf4e67004b5a00e23cc35b8		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df7b1008225b105b1cf4e67004b5a00e23cc35b8	Ana Night Stand, Black Oak	table	support_furniture	nightstand.n.01	bedroom	FALSE	
df7dab185fd22a82b5411a401570b5549e77b3ff		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df7dab185fd22a82b5411a401570b5549e77b3ff	Side Table	table	support_furniture	end_table.n.01	living room	FALSE	
df8a40f42e9850da8378548301fa21986c934939		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df8a40f42e9850da8378548301fa21986c934939	Jayden Host Chair	chair	seating_furniture	chair.n.01	dining room	FALSE	
df8abd46ef3dd6017f6863558381655f1510d275		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df8abd46ef3dd6017f6863558381655f1510d275	Regia Jolie, free standing bathtub, art. 200820, oro	bathtub	bathroom_fixtures	bathtub.n.01	bathroom	FALSE	
df8db342eb6692c21e77d7a80699e5722f5a0178		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df8db342eb6692c21e77d7a80699e5722f5a0178	Coral Bay II Lounge Chair	chair	seating_furniture	armchair.n.01	patio	FALSE	
df913b62fdd7ff50ba22210b3dd697861dd91a89		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df913b62fdd7ff50ba22210b3dd697861dd91a89	Pierce 1 Drawer Nightstand, Black	table	support_furniture	nightstand.n.01	bedroom	FALSE	
df9462ffe5a557f728aef8475dc1a2bc94dc2b19		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df9462ffe5a557f728aef8475dc1a2bc94dc2b19	Olive Wood Salad Bowl 35cm	bowl	dining_ware	bowl.n.01	kitchen,dining room	FALSE	
df99eb0e6b49a3e742e799ab3bee5766fdedef87		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df99eb0e6b49a3e742e799ab3bee5766fdedef87	VALBY rug	carpet	floor_covering	rug.n.01		FALSE	
df9eb8fd66f4046f38bd169f9d58da2125b82449		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.df9eb8fd66f4046f38bd169f9d58da2125b82449				room_divider.n.01	living room	FALSE	
dfa7a62e5be41b97c5f2e2fc372c6a2a54264ec1		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dfa7a62e5be41b97c5f2e2fc372c6a2a54264ec1	Zanotta Throw-Away Sofa	couch	seating_furniture	sofa.n.01	living room	FALSE	
dfae7906d8b3395a7645056b7ab9aff1986f96df		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dfae7906d8b3395a7645056b7ab9aff1986f96df	PRESENT CANDLE	candle	decor	candle.n.01		FALSE	
dfbad821a292e7522046cf89878b7bb44951d211		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dfbad821a292e7522046cf89878b7bb44951d211	Stoves Dual Fuel Sterling Range Cooker Stainless Steel 110cm 1100DF			stove.n.01,oven.n.01	kitchen	FALSE	
dfc9026e1433b4f18ee76e7c6784e9406489a8c3		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dfc9026e1433b4f18ee76e7c6784e9406489a8c3	Pink Bunny Alarm Clock	mantel_clock	clock	mantel_clock.n.01	living room,kids room	FALSE	
dfcbfd3a7de15b9689dc0580c38f2f0896b6647d		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dfcbfd3a7de15b9689dc0580c38f2f0896b6647d	SMALL TWO TONE CERAMIC VASE	vase	decor	vase.n.01	living room	FALSE	
dfd67c39b1700a2f9978feca2ed5616cd9234a3d		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dfd67c39b1700a2f9978feca2ed5616cd9234a3d	Arper Fred Tall Table	table	support_furniture	end_table.n.01	living room	FALSE	
dfdae55e517fbb38ab1b9e59a7d5127bafe1e2d9		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dfdae55e517fbb38ab1b9e59a7d5127bafe1e2d9	Practik rug	carpet	floor_covering	rug.n.01		FALSE	
dfdfc63944cf6be1677b39a658c7b08947059436		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dfdfc63944cf6be1677b39a658c7b08947059436	HEMMET rug	carpet	floor_covering	rug.n.01		FALSE	
dfdffa7b19819983c8c73c7c90831877f05f77b7		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dfdffa7b19819983c8c73c7c90831877f05f77b7	White Cashmere (-107.68)	chair	seating_furniture	armchair.n.01	living room	FALSE	
dff49f272523fda2b90a4376c4197b645c2bf00e		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dff49f272523fda2b90a4376c4197b645c2bf00e	Opal Square Occasional Table White				living room	FALSE	
dffab23c13ba96bd220b8620881445c287e6d01f		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.dffab23c13ba96bd220b8620881445c287e6d01f		chair	seating_furniture	swivel_chair.n.01	office	FALSE	
e001c1e50c34546d8f6fb2b715ed40fde72cde76		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e001c1e50c34546d8f6fb2b715ed40fde72cde76	Cafe Retro Espressione Machine	coffee_maker	small_kitchen_appliance	espresso_maker.n.01	kitchen	FALSE	
e002a5ce63f4059850f9841eec69b99d3745c5bf		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e002a5ce63f4059850f9841eec69b99d3745c5bf	Tuscany 24" Dining Stool	stool	seating_furniture	stool.n.01		FALSE	
e005cbb7de96d0ab84ceb9d2dd6ed418e2bcc17e		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e005cbb7de96d0ab84ceb9d2dd6ed418e2bcc17e	Zanotta Throw-Away Armchair	chair	seating_furniture	easy_chair.n.01	living room	FALSE	
e00628619687958612f02048a9c44e86829b9659		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e00628619687958612f02048a9c44e86829b9659	Ted Baker Janet Chinoise Cosmetic Bag Set, Red/Black/White					FALSE	
e0065d23c476ee49cce613cc83541b2181eb6ed6		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0065d23c476ee49cce613cc83541b2181eb6ed6	Fireplace_73	fireplace	heating_cooling	fireplace.n.01		FALSE	
e009007a0540fea85de775be20573231d877e82c		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e009007a0540fea85de775be20573231d877e82c	Richmond executive chair	chair	seating_furniture	swivel_chair.n.01		FALSE	
e00975f6de5015107944634171269d8700c136a7		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e00975f6de5015107944634171269d8700c136a7	Grand Buckingham Bath With Tap Holes White	bathtub	bathroom_fixtures	bathtub.n.01	bathroom	FALSE	
e00cdf595139fa3377cd57037c9a60263d182fa3		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e00cdf595139fa3377cd57037c9a60263d182fa3	Storage cabinet	shelves	storage_funiture	bookcase.n.01	living room	FALSE	
e01080481e334e84ed9fb1100964dea0a9695c99		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e01080481e334e84ed9fb1100964dea0a9695c99	Fringe Rugs - Fringe Rug	carpet	floor_covering	rug.n.01		FALSE	
e014a107c1f020ae48c970064f75606724f946b7		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e014a107c1f020ae48c970064f75606724f946b7	diamond trellis					FALSE	
e01929cba686f70fe4500a2222fa57c7dfe82ef3		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e01929cba686f70fe4500a2222fa57c7dfe82ef3	Horizontal Plate Rack 3.0 _ RA2199				gym	FALSE	
e020acee67a2954cdce8928a9b0f5f653fa7cc31		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e020acee67a2954cdce8928a9b0f5f653fa7cc31	Noella Chandelier	ceiling_lamp	lighting	chandelier.n.01		FALSE	top
e0214b176c483f50f701115aa182cf5926bb57bf		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0214b176c483f50f701115aa182cf5926bb57bf	60X90 Rug, Nepal Shag	carpet	floor_covering	rug.n.01		FALSE	
e02979809eb173ced9a90419fe2963e019441211		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e02979809eb173ced9a90419fe2963e019441211	Medina Runner, Red	carpet	floor_covering	rug.n.01		FALSE	
e03c8636975bdc559b6368a7d81622b00360f237		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e03c8636975bdc559b6368a7d81622b00360f237	Dakor wool rug	carpet	floor_covering	rug.n.01		FALSE	
e0403fbd528f79fd0ac6c9dbc42ace8284553c91		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0403fbd528f79fd0ac6c9dbc42ace8284553c91	Planner Shelving Medium, Walnut	shelves	storage_funiture	bookcase.n.01		FALSE	
e0486f8e03441481436254ea00d35fed866c68d3		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0486f8e03441481436254ea00d35fed866c68d3	Revolve Ghost TV Stand	table	support_furniture	tv_stand.n.01	living room	FALSE	
e05307a26092f2cb589a1662cf705db8235a20ba		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e05307a26092f2cb589a1662cf705db8235a20ba	Mulia Chandelier	ceiling_lamp	lighting	chandelier.n.01		FALSE	top
e05af79080f048e261865dc1f9cf0a80d47deea4		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e05af79080f048e261865dc1f9cf0a80d47deea4	YELLOW PUNCH CERAMIC VASE	vase	decor	vase.n.01	living room	FALSE	
e060ac3af230d491039bb04e6839a130014a99fd		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e060ac3af230d491039bb04e6839a130014a99fd	Keyes Globe Ratan Pendant	ceiling_lamp	lighting	pendant_lamp.n.01		FALSE	top
e067340c12ea2ca15e5f1a46794bcf62d7e2f3c5		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e067340c12ea2ca15e5f1a46794bcf62d7e2f3c5	Magnolia Home Graylyn Hutch By Joanna Gaines				living room,dining room	FALSE	
e069527d442ac6ea6176f559abe27668c56fdc50		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e069527d442ac6ea6176f559abe27668c56fdc50	Bell Leather Sofa, White	couch	seating_furniture	sofa.n.01	living room	FALSE	
e06c9b37dd552c672716eef31af3e2e1b58ecce2		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e06c9b37dd552c672716eef31af3e2e1b58ecce2	14 INCH SQUARE METAL CLOCK	mantel_clock	clock	mantel_clock.n.01	living room	FALSE	
e073005a5e9c826bea7bb60485c7c7fc12901017		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e073005a5e9c826bea7bb60485c7c7fc12901017	Juliette Wardrobe	wardrobe	storage_funiture	armoire.n.01		FALSE	
e077c2e8312260345bb72e48046e0fbce4a828f2		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e077c2e8312260345bb72e48046e0fbce4a828f2	Bell Leather Arm Chair, Black	chair	seating_furniture	armchair.n.01	living room	FALSE	
e0781c2fab1ae5276952867ac7d1757ca0558113		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0781c2fab1ae5276952867ac7d1757ca0558113	Magnolia Home Postmans Desk by Joanna Gaines, Multicolor	table	support_furniture	desk.n.01	office	FALSE	
e07b5d3c3e1b83adca1d0afbda5eb38a2a2afdbe		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e07b5d3c3e1b83adca1d0afbda5eb38a2a2afdbe		table_lamp	lighting	table_lamp.n.01		FALSE	
e07c796fd5a4ba00c3f271954f4111b0002f1996		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e07c796fd5a4ba00c3f271954f4111b0002f1996	Hochflor-Teppich, Home affaire Collection , Shaggy 30, Hohe 30 mm, rose	carpet	floor_covering	rug.n.01		FALSE	
e082343a73575d6c3081b1f3f41c5782d19bdd5c		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e082343a73575d6c3081b1f3f41c5782d19bdd5c	Gold Star Dish					FALSE	
e0892a62c8264f4617eca2d914ef2ce6666a2408		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0892a62c8264f4617eca2d914ef2ce6666a2408	Siemens HB13M550B Double Electric Oven, Stainless Steel	oven	large_kitchen_appliance	oven.n.01	kitchen	FALSE	
e0904825b1054930b43c7c9c1a4340e24845c989		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0904825b1054930b43c7c9c1a4340e24845c989	Jason Maple Chest	chest_of_drawers	storage_funiture	chest_of_drawers.n.01	bedroom,living room	FALSE	
e09a7ae82b44ef7f0b895613a1e16bcb01558b81		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e09a7ae82b44ef7f0b895613a1e16bcb01558b81	Panton Chair	chair	seating_furniture	chair.n.01	dining room	FALSE	
e09e0120a0baf76d04f78798f740919f72f8a3fc		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e09e0120a0baf76d04f78798f740919f72f8a3fc		tv	display	television_receiver.n.01		FALSE	
e0ac49eeb402a569745dc3d1f6261493d66e2be6		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0ac49eeb402a569745dc3d1f6261493d66e2be6	Wardrobe	wardrobe	storage_funiture	armoire.n.01		FALSE	
e0af28001418540644a6079e2a4f9fcfde1e6183		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0af28001418540644a6079e2a4f9fcfde1e6183	Soldier Toy Bag					FALSE	
e0baad8025ad1003e826cd416cc98ddb87710594		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0baad8025ad1003e826cd416cc98ddb87710594	materdesign - High Stool 74 cm, Black stained beechwood	stool	seating_furniture	bar_stool.n.01	dining room	FALSE	
e0c58f0e9cfa8fffaa6707541a2e7a79754a99be		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0c58f0e9cfa8fffaa6707541a2e7a79754a99be	Matix Dresser	chest_of_drawers	storage_funiture	chest_of_drawers.n.01	bedroom,living room	FALSE	
e0ca9afd51fbf04f53db66069f7085e327daacd0		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0ca9afd51fbf04f53db66069f7085e327daacd0	Round Sink Double, Flat	sink	kitchen_bathroom_fixture	sink.n.01	kitchen	FALSE	
e0d13cfd7471aa5a145d826e1e99502c9c0b5616		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0d13cfd7471aa5a145d826e1e99502c9c0b5616	Sainsbury's Water Hyacinth Weave Basket Large			basket.n.01	living room	FALSE	
e0d5b8aea675e79541af41ec6cbd4e132d82cd37		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0d5b8aea675e79541af41ec6cbd4e132d82cd37	UNDREDAL Chest of 2 drawers	table	support_furniture	nightstand.n.01	bedroom	FALSE	
e0dc1c7556d427c8306d064fbc90b6d28275e054		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0dc1c7556d427c8306d064fbc90b6d28275e054	Sable Side Chair, Yellow	chair	seating_furniture	chair.n.01	dining room	FALSE	
e0e29c06764f44c6e3000e237fb563a637502873		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0e29c06764f44c6e3000e237fb563a637502873	6ft Ambassador Snooker Table EU72SKPLADX.	table	support_furniture	pool_table.n.01	living room	FALSE	
e0e3a0e2063464e0ed033315746dca3f62401549		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0e3a0e2063464e0ed033315746dca3f62401549	Plume Cushion, Green	cushion	decor	throw_pillow.n.01	bedroom,living room	FALSE	
e0e66b7c27e7eb0cce22a57b38e42b47c9223760		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0e66b7c27e7eb0cce22a57b38e42b47c9223760	McAllen Bar Table with Storage				kitchen	FALSE	
e0ec49fa0d7054afb2f6e2533a72b02f58544eae		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0ec49fa0d7054afb2f6e2533a72b02f58544eae	HBD2016 - Stockholm sideboard			buffet.n.01	living room,dining room	FALSE	
e0f22c6d4674c6bd8c00969d7045171650003e13		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0f22c6d4674c6bd8c00969d7045171650003e13	Aubrey Stool	stool	seating_furniture	stool.n.01	bedroom	FALSE	
e0f3013db216b5802619886f9abe8d2a74d44886		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0f3013db216b5802619886f9abe8d2a74d44886	Astley Extended Basin Mixer No Waste			faucet.n.01	bathroom	FALSE	
e0f3252bb31b826fcbe1be187b9a6c9463566d7e		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0f3252bb31b826fcbe1be187b9a6c9463566d7e	MARSEILLE OLIVE LIQUID SOAP 500ML	toiletry	bathroom_accessory	toiletry.n.01	bathroom	FALSE	
e0f464877119fc58a4f27ff3b90d612feb735eba		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0f464877119fc58a4f27ff3b90d612feb735eba	MASSELLO	table	support_furniture	desk.n.01		FALSE	
e0f64d2d1d4e25753a65d100654254d9177b2536		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e0f64d2d1d4e25753a65d100654254d9177b2536	47X67 Rug, Native Tassel Shag Charcoal & Beige	carpet	floor_covering	rug.n.01		FALSE	
e102c85032933084b9cf7af4a75c9f33ba6ccf3b		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e102c85032933084b9cf7af4a75c9f33ba6ccf3b	Cactus! Fruit Bowl	bowl	dining_ware	bowl.n.01		FALSE	
e1070895619ea2e8cd564e3cba081e30358c7a97		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e1070895619ea2e8cd564e3cba081e30358c7a97	Me box storage box				bedroom,living room	FALSE	
e1085698f8090a287a6115006d23e8f6dc68e92b		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e1085698f8090a287a6115006d23e8f6dc68e92b	Hampton White 3 Door Wardrobe with 4 Drawers	wardrobe	storage_funiture	armoire.n.01	bedroom	FALSE	
e1094caa265128bfcb05734a5992156c3fe39f03		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e1094caa265128bfcb05734a5992156c3fe39f03	Appliance Cover Base Unit (Modular Concept Kitchen)				kitchen	FALSE	
e11302e51c36f5608297837809f0bff17385af4d		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e11302e51c36f5608297837809f0bff17385af4d	Odin Small Marble Disc on Stand					FALSE	
e1159ea8b938f165a38860f51ce713d425af09d8		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e1159ea8b938f165a38860f51ce713d425af09d8		chair	seating_furniture	chair.n.01		FALSE	
e116b89bcf250966d0cd6cd2672941d1c76bc361		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.e116b89bcf250966d0cd6cd2672941d1c76bc361	Zaar L Shaped Bath Side Panel				bathroom	FALSE	
